"tf","cell_type","avg","std","tissue"
"NCOA3","Hepatocyte_2",-1.29337937497462,0.619990138437086,"Liver"
"NCOA3","Hepatocyte_2_H",-1.62240614526292,0.337352414491924,"Liver"
"NCOA3","Hepatocyte_3_H",-0.617662583032591,0.718874055680011,"Liver"
"NEUROD1","Cholangiocytes",0.499675528333267,0.988582065410231,"Liver"
"NEUROD1","Hepatic_stellate_cells",-0.505369757548039,0.824855109165606,"Liver"
"NEUROD1","Hepatocyte_1",0.412647153031413,0.928624475328029,"Liver"
"NEUROD1","Hepatocyte_1_H",0.598736659147163,0.915880606304881,"Liver"
"NEUROD1","Hepatocyte_2",-0.554754941639396,0.768897697104387,"Liver"
"NEUROD1","Hepatocyte_2_H",-0.860267178072211,0.736163115709957,"Liver"
"NEUROD1","Hepatocyte_3_H",-0.304810249358764,0.805780813066147,"Liver"
"NFATC1","Cholangiocytes",1.16421139341082,1.04256080496015,"Liver"
"NFATC1","Hepatic_stellate_cells",0.642092407536251,0.731124931357607,"Liver"
"NFATC1","Hepatocyte_1",-0.248880763151298,0.843836955939412,"Liver"
"NFATC1","Hepatocyte_1_H",0.14954094239062,0.833223776672611,"Liver"
"NFATC1","Hepatocyte_2",-1.03019318008959,0.636447490814473,"Liver"
"NFATC1","Hepatocyte_2_H",-1.09953154648647,0.522072677671604,"Liver"
"NFATC1","Hepatocyte_3_H",-0.677711497506922,0.762116915875958,"Liver"
"NFATC2","Cholangiocytes",-0.164148602088862,1.21498081671156,"Liver"
"NFATC2","Hepatic_stellate_cells",-0.14718744257203,0.455297946652869,"Liver"
"NFATC2","Hepatocyte_1",-0.729050321121377,0.99380104152651,"Liver"
"NFATC2","Hepatocyte_1_H",0.718258049476245,0.681086162103139,"Liver"
"NFATC2","Hepatocyte_2",0.324823070757919,0.968195841453498,"Liver"
"NFATC2","Hepatocyte_2_H",0.539397905645385,1.07908240857821,"Liver"
"NFATC2","Hepatocyte_3_H",0.532326112596636,0.952196905794924,"Liver"
"NFE2","Cholangiocytes",0.515954049832503,0.726573843264453,"Liver"
"NFE2","Hepatic_stellate_cells",0.986202640484776,0.721146864159723,"Liver"
"NFE2","Hepatocyte_1",0.0325181553161889,0.793547018068912,"Liver"
"NFE2","Hepatocyte_1_H",-0.589177916885859,0.690123485073995,"Liver"
"NFE2","Hepatocyte_2",-0.973075929167487,0.408292394299356,"Liver"
"NFE2","Hepatocyte_2_H",-1.1480214129343,0.468543341171788,"Liver"
"NFE2","Hepatocyte_3_H",-0.698459131731347,0.64385410224401,"Liver"
"NFE2L1","Cholangiocytes",0.416974609634106,0.739727949981807,"Liver"
"NFE2L1","Hepatic_stellate_cells",0.125032774349966,0.773628522682992,"Liver"
"NFE2L1","Hepatocyte_1",0.638508924046539,0.869800396187755,"Liver"
"NFE2L1","Hepatocyte_1_H",-0.0989503935369239,0.841466664906774,"Liver"
"NFE2L1","Hepatocyte_2",-0.467169275265714,0.602790840203885,"Liver"
"NFE2L1","Hepatocyte_2_H",-1.70650856863015,0.594940058873248,"Liver"
"NFE2L1","Hepatocyte_3_H",-0.780969916790686,0.871403878433827,"Liver"
"NFE2L2","Cholangiocytes",-0.179423243825371,0.755080704237208,"Liver"
"NFE2L2","Hepatic_stellate_cells",-0.460868681836667,0.88734434122138,"Liver"
"NFE2L2","Hepatocyte_1",0.770085234584026,0.842874284754973,"Liver"
"NFE2L2","Hepatocyte_1_H",-0.402221552538345,0.786969236078571,"Liver"
"NFE2L2","Hepatocyte_2",0.663052847404588,0.923952429395867,"Liver"
"NFE2L2","Hepatocyte_2_H",-0.329745387649326,0.749032876538162,"Liver"
"NFE2L2","Hepatocyte_3_H",-0.133332352247844,0.937551959399401,"Liver"
"NFIC","Cholangiocytes",-0.147403793276673,0.872036974104411,"Liver"
"NFIC","Hepatic_stellate_cells",0.217621011783235,0.860849111596067,"Liver"
"NFIC","Hepatocyte_1",0.56921794266561,0.850553567905555,"Liver"
"NFIC","Hepatocyte_1_H",-0.362470881026783,0.928022952282837,"Liver"
"NFIC","Hepatocyte_2",-0.488937843135235,1.04193192527297,"Liver"
"NFIC","Hepatocyte_2_H",-0.926310664876391,0.897686672534261,"Liver"
"NFIC","Hepatocyte_3_H",-0.514378022457758,0.937543859893135,"Liver"
"NFKB1","Cholangiocytes",1.8168279431832,0.932483068790864,"Liver"
"NFKB1","Hepatic_stellate_cells",0.502495683489618,0.481587415540472,"Liver"
"NFKB1","Hepatocyte_1",0.392858887516203,0.562403235509957,"Liver"
"NFKB1","Hepatocyte_1_H",-1.16671705309234,0.626085422099018,"Liver"
"NFKB1","Hepatocyte_2",0.220588698896743,0.325040458328274,"Liver"
"NFKB1","Hepatocyte_2_H",-0.00406130051977257,0.429513797433012,"Liver"
"NFKB1","Hepatocyte_3_H",-0.967854229205635,0.594950436578914,"Liver"
"NFKB2","Cholangiocytes",-0.868093604675168,1.03313783248872,"Liver"
"NFKB2","Hepatic_stellate_cells",-0.140251278976264,0.728946298106488,"Liver"
"NFKB2","Hepatocyte_1",-0.346527479882154,1.05749231042676,"Liver"
"NFKB2","Hepatocyte_1_H",0.685898291393449,0.97278252472721,"Liver"
"NFKB2","Hepatocyte_2",-0.223168719775545,0.634116870304432,"Liver"
"NFKB2","Hepatocyte_2_H",0.164441743740979,0.594798509531756,"Liver"
"NFKB2","Hepatocyte_3_H",0.413274418841799,0.888502634052206,"Liver"
"NFYA","Cholangiocytes",0.645167923772537,1.18334523032927,"Liver"
"NFYA","Hepatic_stellate_cells",-0.549220349040167,0.744807133282116,"Liver"
"NFYA","Hepatocyte_1",-0.431594236450698,0.787717154051529,"Liver"
"NFYA","Hepatocyte_1_H",0.853971298807396,0.815356974600143,"Liver"
"NFYA","Hepatocyte_2",-0.560516514868523,0.764472843673457,"Liver"
"NFYA","Hepatocyte_2_H",-0.0755949681452436,0.686749305921207,"Liver"
"NFYA","Hepatocyte_3_H",0.695091500169746,0.748141995257156,"Liver"
"NFYB","Cholangiocytes",0.135259116227552,0.84481292205744,"Liver"
"NFYB","Hepatic_stellate_cells",-0.647381816943637,0.539076819716422,"Liver"
"NFYB","Hepatocyte_1",-0.0931316744505112,0.691829633622931,"Liver"
"NFYB","Hepatocyte_1_H",1.1766996335202,0.80852861982165,"Liver"
"NFYB","Hepatocyte_2",-1.33231616587877,0.480731308935888,"Liver"
"NFYB","Hepatocyte_2_H",-1.07968547796745,0.66945329104247,"Liver"
"NFYB","Hepatocyte_3_H",0.595412984212415,0.721133113446039,"Liver"
"NR1H2","Cholangiocytes",0.0854194428887264,0.885163976836328,"Liver"
"NR1H2","Hepatic_stellate_cells",-0.273853047981656,0.950208387102817,"Liver"
"NR1H2","Hepatocyte_1",0.813497980690654,0.895969811312619,"Liver"
"NR1H2","Hepatocyte_1_H",-0.512544623216029,0.736614193058785,"Liver"
"NR1H2","Hepatocyte_2",-0.103703570451931,0.719765658644556,"Liver"
"NR1H2","Hepatocyte_2_H",-1.08730522356913,0.627660455441266,"Liver"
"NR1H2","Hepatocyte_3_H",-0.0751045256708777,0.738127839331016,"Liver"
"NR1H3","Cholangiocytes",-1.07976557223969,0.705819796083514,"Liver"
"NR1H3","Hepatic_stellate_cells",-0.0923730322826131,0.756519233013744,"Liver"
"NR1H3","Hepatocyte_1",0.982664280559611,0.800751301724286,"Liver"
"NR1H3","Hepatocyte_1_H",-0.829625917604591,0.732711992705493,"Liver"
"NR1H3","Hepatocyte_2",-0.204273327192977,0.659635029928539,"Liver"
"NR1H3","Hepatocyte_2_H",-0.831728981838148,0.326913118946648,"Liver"
"NR1H3","Hepatocyte_3_H",0.0629974745579395,0.635139711047107,"Liver"
"NR2C2","Cholangiocytes",-0.00528223181107444,0.506419784259236,"Liver"
"NR2C2","Hepatic_stellate_cells",-0.933722641775328,0.359130042920132,"Liver"
"NR2C2","Hepatocyte_1",-0.219917028973753,0.548029912066458,"Liver"
"NR2C2","Hepatocyte_1_H",1.34338608927849,0.597328326209298,"Liver"
"NR2C2","Hepatocyte_2",-0.83910908157368,0.414622688089933,"Liver"
"NR2C2","Hepatocyte_2_H",-0.737015361179365,0.275295642954806,"Liver"
"NR2C2","Hepatocyte_3_H",0.937294564957718,0.59502316090477,"Liver"
"NR2F1","Cholangiocytes",0.239333846372268,0.840522542065495,"Liver"
"NR2F1","Hepatic_stellate_cells",0.454412271064522,0.672620557491492,"Liver"
"NR2F1","Hepatocyte_1",-0.79400895335871,0.675298147434452,"Liver"
"NR2F1","Hepatocyte_1_H",1.06953529012545,0.76256936583337,"Liver"
"NR2F1","Hepatocyte_2",-0.798946094920573,0.538820110897567,"Liver"
"NR2F1","Hepatocyte_2_H",-0.698788571815155,0.575758592285619,"Liver"
"NR2F1","Hepatocyte_3_H",-0.280395672421145,0.849254894840456,"Liver"
"NR2F2","Cholangiocytes",-0.323937300589143,0.69253252243685,"Liver"
"NR2F2","Hepatic_stellate_cells",0.799035071863355,0.482536046213007,"Liver"
"NR2F2","Hepatocyte_1",0.664589017368768,0.429704137318147,"Liver"
"NR2F2","Hepatocyte_1_H",-1.24137256301993,0.5299878682129,"Liver"
"NR2F2","Hepatocyte_2",0.118426319323671,0.5437348688068,"Liver"
"NR2F2","Hepatocyte_2_H",-1.14672021199752,0.655217166952136,"Liver"
"NR2F2","Hepatocyte_3_H",-0.760733329091238,0.739029481727272,"Liver"
"NR2F6","Cholangiocytes",0.314928468237922,1.20845426631118,"Liver"
"NR2F6","Hepatic_stellate_cells",-0.480854948321265,0.772119709846426,"Liver"
"NR2F6","Hepatocyte_1",-0.289457622216457,0.905160857758682,"Liver"
"NR2F6","Hepatocyte_1_H",0.30724060035112,0.710371901886598,"Liver"
"NR2F6","Hepatocyte_2",1.22133694460991,0.618757507208682,"Liver"
"NR2F6","Hepatocyte_2_H",1.82154150500142,0.502424923641777,"Liver"
"NR2F6","Hepatocyte_3_H",0.030445236387099,0.901825777106194,"Liver"
"NR3C1","Cholangiocytes",-0.450778086527806,0.894528932740834,"Liver"
"NR3C1","Hepatic_stellate_cells",0.445148897745606,0.982168733245039,"Liver"
"NR3C1","Hepatocyte_1",-0.0848637960683699,0.959994930583604,"Liver"
"NR3C1","Hepatocyte_1_H",-0.419238431824448,0.905880620047749,"Liver"
"NR3C1","Hepatocyte_2",0.789206765188749,1.00166064886303,"Liver"
"NR3C1","Hepatocyte_2_H",-0.273950676842938,0.769312859758063,"Liver"
"NR3C1","Hepatocyte_3_H",-0.156757052525383,0.870375177677394,"Liver"
"NR4A1","Cholangiocytes",0.372289901862643,0.889305514197421,"Liver"
"NR4A1","Hepatic_stellate_cells",0.492543164336851,0.863819607369006,"Liver"
"NR4A1","Hepatocyte_1",-0.17688937403839,0.849147465439797,"Liver"
"NR4A1","Hepatocyte_1_H",0.197832884885261,0.830093154538781,"Liver"
"NR4A1","Hepatocyte_2",-1.36624368127037,0.547243188087743,"Liver"
"NR4A1","Hepatocyte_2_H",-1.59292924468375,0.502811914262571,"Liver"
"NR4A1","Hepatocyte_3_H",-0.0772069807654921,0.992806869900582,"Liver"
"NR5A1","Cholangiocytes",-0.138888055432298,0.593382830907201,"Liver"
"NR5A1","Hepatic_stellate_cells",0.767687337933535,0.442329741863161,"Liver"
"NR5A1","Hepatocyte_1",-0.0580210000928926,0.744301938408007,"Liver"
"NR5A1","Hepatocyte_1_H",-0.898328159992455,1.04988764996764,"Liver"
"NR5A1","Hepatocyte_2",0.836913776738631,0.203101253029279,"Liver"
"NR5A1","Hepatocyte_2_H",0.966005293048607,0.397504135550831,"Liver"
"NR5A1","Hepatocyte_3_H",-0.674690864506637,0.982693400160054,"Liver"
"NR5A2","Cholangiocytes",1.06598789171649,1.02032094864178,"Liver"
"NR5A2","Hepatic_stellate_cells",0.104177058806323,0.861008289301727,"Liver"
"NR5A2","Hepatocyte_1",0.163225462717906,0.983147792966458,"Liver"
"NR5A2","Hepatocyte_1_H",-0.0423143735883922,0.907922328910661,"Liver"
"NR5A2","Hepatocyte_2",-0.311338859207842,0.835314106530604,"Liver"
"NR5A2","Hepatocyte_2_H",-0.642813002095471,0.552331215443642,"Liver"
"NR5A2","Hepatocyte_3_H",-0.544085887437469,1.04396152782731,"Liver"
"NRF1","Cholangiocytes",-0.0660341209122977,0.655388426398015,"Liver"
"NRF1","Hepatic_stellate_cells",-0.556816002556602,0.497489847633437,"Liver"
"NRF1","Hepatocyte_1",-0.241115452439642,0.712149107025526,"Liver"
"NRF1","Hepatocyte_1_H",1.15890773121295,0.814735782245604,"Liver"
"NRF1","Hepatocyte_2",-1.11779889002265,0.576725960225953,"Liver"
"NRF1","Hepatocyte_2_H",-1.27305016662288,0.401711107341269,"Liver"
"NRF1","Hepatocyte_3_H",0.774053784081398,0.794291759141431,"Liver"
"ONECUT1","Cholangiocytes",0.783625685224757,0.77645791368209,"Liver"
"ONECUT1","Hepatic_stellate_cells",0.553850793734693,0.736703275085582,"Liver"
"ONECUT1","Hepatocyte_1",0.400410812889378,0.801124178600357,"Liver"
"ONECUT1","Hepatocyte_1_H",-0.277424721196131,0.828392094325775,"Liver"
"ONECUT1","Hepatocyte_2",-1.06460424447089,0.526843626303085,"Liver"
"ONECUT1","Hepatocyte_2_H",-1.39529871455472,0.360569274444173,"Liver"
"ONECUT1","Hepatocyte_3_H",-0.944167620483775,0.719556872686928,"Liver"
"OTX2","Cholangiocytes",0.510489404821405,0.815816404740348,"Liver"
"OTX2","Hepatic_stellate_cells",0.943739174918304,0.675460823324489,"Liver"
"OTX2","Hepatocyte_1",0.0404355176940184,0.712431976232403,"Liver"
"OTX2","Hepatocyte_1_H",-0.421787470726583,0.921229901440718,"Liver"
"OTX2","Hepatocyte_2",-0.602474960464013,0.4175213101583,"Liver"
"OTX2","Hepatocyte_2_H",-0.796378468495108,0.300384394106679,"Liver"
"OTX2","Hepatocyte_3_H",-1.03013169269056,0.646171532310002,"Liver"
"PAX5","Cholangiocytes",0.120238705716942,0.931286052079235,"Liver"
"PAX5","Hepatic_stellate_cells",0.897315286057918,0.785321710063744,"Liver"
"PAX5","Hepatocyte_1",-0.170294898518344,0.874811963502388,"Liver"
"PAX5","Hepatocyte_1_H",-0.135206379496978,0.836400622137771,"Liver"
"PAX5","Hepatocyte_2",-0.712788480523877,0.480361782763982,"Liver"
"PAX5","Hepatocyte_2_H",-0.446692831879776,0.475401823805049,"Liver"
"PAX5","Hepatocyte_3_H",-0.82199036555383,0.752103303682169,"Liver"
"PAX6","Cholangiocytes",0.64632048101107,0.919978493196243,"Liver"
"PAX6","Hepatic_stellate_cells",-0.0440581040314492,0.995944720496063,"Liver"
"PAX6","Hepatocyte_1",0.0733461353151774,1.02740285983086,"Liver"
"PAX6","Hepatocyte_1_H",-0.194763228769357,0.962320114919531,"Liver"
"PAX6","Hepatocyte_2",-0.365921010200205,0.796701743010779,"Liver"
"PAX6","Hepatocyte_2_H",0.0373022795969638,0.829900739159645,"Liver"
"PAX6","Hepatocyte_3_H",0.0348201760861223,1.02182536910646,"Liver"
"PAX8","Cholangiocytes",0.282511998291745,0.807346480104534,"Liver"
"PAX8","Hepatic_stellate_cells",0.476732997151506,0.522447813560912,"Liver"
"PAX8","Hepatocyte_1",-0.184533102948023,0.800301128993643,"Liver"
"PAX8","Hepatocyte_1_H",-0.582355710187182,1.39194042127243,"Liver"
"PAX8","Hepatocyte_2",0.577511391766309,0.398141744496105,"Liver"
"PAX8","Hepatocyte_2_H",0.740733696576813,0.578887680961318,"Liver"
"PAX8","Hepatocyte_3_H",-0.322036087423839,1.09901048559977,"Liver"
"PBX2","Cholangiocytes",0.355935242229459,0.894766861729536,"Liver"
"PBX2","Hepatic_stellate_cells",0.682168250406611,0.727458019746606,"Liver"
"PBX2","Hepatocyte_1",-0.121907359957112,0.798955104893089,"Liver"
"PBX2","Hepatocyte_1_H",0.200357130951486,0.903328758314621,"Liver"
"PBX2","Hepatocyte_2",-1.18791915275511,0.493060022444219,"Liver"
"PBX2","Hepatocyte_2_H",-1.55957364128867,0.555007918353706,"Liver"
"PBX2","Hepatocyte_3_H",-0.562465266975143,0.927416270607851,"Liver"
"PBX3","Cholangiocytes",0.580980839737694,0.842387675259758,"Liver"
"PBX3","Hepatic_stellate_cells",0.258644855419822,0.775286495626826,"Liver"
"PBX3","Hepatocyte_1",-0.354359121604526,0.745290980724012,"Liver"
"PBX3","Hepatocyte_1_H",0.847403196820499,0.898709044760747,"Liver"
"PBX3","Hepatocyte_2",-1.29875782929819,0.599320417761756,"Liver"
"PBX3","Hepatocyte_2_H",-1.42020510103383,0.480399863597297,"Liver"
"PBX3","Hepatocyte_3_H",-0.237896352715268,0.920450839799564,"Liver"
"PDX1","Cholangiocytes",0.514696310709565,0.79221241537163,"Liver"
"PDX1","Hepatic_stellate_cells",1.01902702497924,0.701803500854231,"Liver"
"PDX1","Hepatocyte_1",-0.132205519065081,0.66377000164177,"Liver"
"PDX1","Hepatocyte_1_H",-0.305324878336972,0.807752676619333,"Liver"
"PDX1","Hepatocyte_2",-0.902629755373528,0.538690094955702,"Liver"
"PDX1","Hepatocyte_2_H",-1.17912860703673,0.40541270672437,"Liver"
"PDX1","Hepatocyte_3_H",-0.802812281736104,0.737517307154727,"Liver"
"PGR","Cholangiocytes",0.141518389413851,0.986477776243099,"Liver"
"PGR","Hepatic_stellate_cells",0.670569844329659,0.719741643821622,"Liver"
"PGR","Hepatocyte_1",0.306646720557261,0.976888067081844,"Liver"
"PGR","Hepatocyte_1_H",-0.415318116609676,0.759661041394284,"Liver"
"PGR","Hepatocyte_2",-0.796994527227135,0.631498691543079,"Liver"
"PGR","Hepatocyte_2_H",-0.974903227734132,0.538565849180997,"Liver"
"PGR","Hepatocyte_3_H",-0.78481586859595,0.772952442245491,"Liver"
"PKNOX1","Cholangiocytes",-0.213429816542483,0.913425070135518,"Liver"
"PKNOX1","Hepatic_stellate_cells",-0.123669604805902,0.835934915916149,"Liver"
"PKNOX1","Hepatocyte_1",0.195987464550476,0.986150592470794,"Liver"
"PKNOX1","Hepatocyte_1_H",0.536739934397878,0.999873612503496,"Liver"
"PKNOX1","Hepatocyte_2",-1.0251464796958,0.6473682485551,"Liver"
"PKNOX1","Hepatocyte_2_H",-1.07645717754744,0.621638820765988,"Liver"
"PKNOX1","Hepatocyte_3_H",-0.061755382696333,0.971950866815967,"Liver"
"POU2F1","Cholangiocytes",0.458626090878402,0.564740619868173,"Liver"
"POU2F1","Hepatic_stellate_cells",0.292727436314142,0.647248344610484,"Liver"
"POU2F1","Hepatocyte_1",0.867462884208248,0.633075934084106,"Liver"
"POU2F1","Hepatocyte_1_H",-0.904207203206696,0.66541341128306,"Liver"
"POU2F1","Hepatocyte_2",0.214540028954436,0.49307938174405,"Liver"
"POU2F1","Hepatocyte_2_H",-0.229248513754898,0.366142866194147,"Liver"
"POU2F1","Hepatocyte_3_H",-1.16856407917616,0.740709568971339,"Liver"
"POU2F2","Cholangiocytes",1.68270915285514,0.904409031556191,"Liver"
"POU2F2","Hepatic_stellate_cells",0.4377889183014,0.617356298816649,"Liver"
"POU2F2","Hepatocyte_1",-0.137868776307826,0.774124607126677,"Liver"
"POU2F2","Hepatocyte_1_H",-0.625080138532485,0.946457007438533,"Liver"
"POU2F2","Hepatocyte_2",0.574267204219428,0.623775566320755,"Liver"
"POU2F2","Hepatocyte_2_H",0.575669970739759,0.47277317703736,"Liver"
"POU2F2","Hepatocyte_3_H",-0.754494313732871,0.880078274931648,"Liver"
"POU4F2","Cholangiocytes",0.511123848532081,0.766497600439727,"Liver"
"POU4F2","Hepatic_stellate_cells",0.973559102161789,0.581923601199132,"Liver"
"POU4F2","Hepatocyte_1",0.180656235073603,0.712137519722411,"Liver"
"POU4F2","Hepatocyte_1_H",-0.658200803068814,0.732510282787571,"Liver"
"POU4F2","Hepatocyte_2",-0.629893365936906,0.492300109426692,"Liver"
"POU4F2","Hepatocyte_2_H",-1.03361667271514,0.441152893058142,"Liver"
"POU4F2","Hepatocyte_3_H",-0.988603449541162,0.686884916289083,"Liver"
"POU5F1","Cholangiocytes",0.882939611381541,0.730962968888734,"Liver"
"POU5F1","Hepatic_stellate_cells",0.672512893994058,0.602331966970482,"Liver"
"POU5F1","Hepatocyte_1",-0.624887455505302,0.701428000870064,"Liver"
"POU5F1","Hepatocyte_1_H",0.673738733961428,0.824478762702616,"Liver"
"POU5F1","Hepatocyte_2",-1.25015530534008,0.43205811169718,"Liver"
"POU5F1","Hepatocyte_2_H",-1.16869529427554,0.436831800647598,"Liver"
"POU5F1","Hepatocyte_3_H",-0.48155036761385,0.820614890667478,"Liver"
"PPARA","Cholangiocytes",-0.57361227642216,0.545787219403563,"Liver"
"PPARA","Hepatic_stellate_cells",0.163399588022704,0.533328663142804,"Liver"
"PPARA","Hepatocyte_1",1.12396541162542,0.52734767050725,"Liver"
"PPARA","Hepatocyte_1_H",-1.38762213195672,0.422965852333585,"Liver"
"PPARA","Hepatocyte_2",0.133999867551516,0.50411227208062,"Liver"
"PPARA","Hepatocyte_2_H",-0.766682145284658,0.461492307611568,"Liver"
"PPARA","Hepatocyte_3_H",-0.301564679750292,0.578060517963815,"Liver"
"PPARG","Cholangiocytes",-0.396690806420545,0.789988983675817,"Liver"
"PPARG","Hepatic_stellate_cells",0.184428465883873,0.648463667584518,"Liver"
"PPARG","Hepatocyte_1",0.939642318177213,0.726457177327082,"Liver"
"PPARG","Hepatocyte_1_H",-1.02287978705536,0.626932131541296,"Liver"
"PPARG","Hepatocyte_2",0.490224265701909,0.648505990841048,"Liver"
"PPARG","Hepatocyte_2_H",-0.239900982164306,0.605034147030966,"Liver"
"PPARG","Hepatocyte_3_H",-0.740344264869523,0.73692965824932,"Liver"
"PRDM1","Cholangiocytes",0.469678452630932,0.932268183885613,"Liver"
"PRDM1","Hepatic_stellate_cells",0.543807062575842,0.686276033405563,"Liver"
"PRDM1","Hepatocyte_1",0.569260553495152,0.762587323742693,"Liver"
"PRDM1","Hepatocyte_1_H",-0.722606901108984,0.770692969737109,"Liver"
"PRDM1","Hepatocyte_2",-0.255734953993949,0.756897379380893,"Liver"
"PRDM1","Hepatocyte_2_H",-1.07375049905801,0.487302223408189,"Liver"
"PRDM1","Hepatocyte_3_H",-0.932503327991316,0.754805028154287,"Liver"
"PRDM14","Cholangiocytes",0.452286042012916,0.794597859118,"Liver"
"PRDM14","Hepatic_stellate_cells",0.848114347765941,0.618084946650276,"Liver"
"PRDM14","Hepatocyte_1",-0.345656657142623,0.698182713192401,"Liver"
"PRDM14","Hepatocyte_1_H",0.099212006258747,1.00498929477638,"Liver"
"PRDM14","Hepatocyte_2",-0.355576095342247,0.497687804511717,"Liver"
"PRDM14","Hepatocyte_2_H",-0.683359207151281,0.525282018734058,"Liver"
"PRDM14","Hepatocyte_3_H",-0.864688462185444,1.04010078322265,"Liver"
"PROX1","Cholangiocytes",0.67634023646813,0.802933704047337,"Liver"
"PROX1","Hepatic_stellate_cells",-0.261112018101658,0.656792045562961,"Liver"
"PROX1","Hepatocyte_1",-0.551645927480684,0.801406977656916,"Liver"
"PROX1","Hepatocyte_1_H",1.0875992016604,0.943873589655851,"Liver"
"PROX1","Hepatocyte_2",-0.686953935542718,0.397823597532194,"Liver"
"PROX1","Hepatocyte_2_H",-0.538348190946743,0.530152726596985,"Liver"
"PROX1","Hepatocyte_3_H",0.286532490794364,0.938085186898354,"Liver"
"RARA","Cholangiocytes",0.431783350899422,0.776753677654526,"Liver"
"RARA","Hepatic_stellate_cells",0.625756105345157,0.511012992636544,"Liver"
"RARA","Hepatocyte_1",0.634486480833264,0.598001683536398,"Liver"
"RARA","Hepatocyte_1_H",-1.44493164955217,0.601567890513058,"Liver"
"RARA","Hepatocyte_2",0.197944905418063,0.609089781195855,"Liver"
"RARA","Hepatocyte_2_H",-0.273474569975472,0.490823941782378,"Liver"
"RARA","Hepatocyte_3_H",-0.704922940191708,0.577451777712183,"Liver"
"RBPJ","Cholangiocytes",0.67359901748411,0.931859566326591,"Liver"
"RBPJ","Hepatic_stellate_cells",0.43325577573041,0.761607231290022,"Liver"
"RBPJ","Hepatocyte_1",-0.118111317157705,0.919904676446766,"Liver"
"RBPJ","Hepatocyte_1_H",0.170201126477446,0.973602549434071,"Liver"
"RBPJ","Hepatocyte_2",-0.975335921050509,0.540891246025204,"Liver"
"RBPJ","Hepatocyte_2_H",-1.2306243312476,0.551124101591415,"Liver"
"RBPJ","Hepatocyte_3_H",-0.368614867102138,1.08022813669001,"Liver"
"REL","Cholangiocytes",1.3985843797671,1.00918473660257,"Liver"
"REL","Hepatic_stellate_cells",0.567292968460065,0.531152042564758,"Liver"
"REL","Hepatocyte_1",0.47946831431096,0.521467668878502,"Liver"
"REL","Hepatocyte_1_H",-1.12313547224365,0.682681767454005,"Liver"
"REL","Hepatocyte_2",0.40697762512953,0.364761490298692,"Liver"
"REL","Hepatocyte_2_H",-0.472119599702714,0.215776929398407,"Liver"
"REL","Hepatocyte_3_H",-1.06231146088001,0.548106435542579,"Liver"
"RELA","Cholangiocytes",1.81004238916058,0.891720986995578,"Liver"
"RELA","Hepatic_stellate_cells",0.706129304825894,0.442830981853842,"Liver"
"RELA","Hepatocyte_1",0.256931670415413,0.583776329337291,"Liver"
"RELA","Hepatocyte_1_H",-1.06957707459464,0.521415510387587,"Liver"
"RELA","Hepatocyte_2",0.0650269989496957,0.359957124312361,"Liver"
"RELA","Hepatocyte_2_H",-0.183117495248479,0.460039697740657,"Liver"
"RELA","Hepatocyte_3_H",-1.09888152870859,0.48369965642859,"Liver"
"RELB","Cholangiocytes",1.60143038203276,1.1401458565173,"Liver"
"RELB","Hepatic_stellate_cells",0.394261360834387,0.579753391760665,"Liver"
"RELB","Hepatocyte_1",0.311791887474523,0.854500323422574,"Liver"
"RELB","Hepatocyte_1_H",-1.00351772374971,0.67637243443126,"Liver"
"RELB","Hepatocyte_2",0.394293559285249,0.416731681372048,"Liver"
"RELB","Hepatocyte_2_H",0.1822875327457,0.290540231038333,"Liver"
"RELB","Hepatocyte_3_H",-0.845933236322172,0.594213613046943,"Liver"
"REST","Cholangiocytes",0.33926548549441,0.568390753016785,"Liver"
"REST","Hepatic_stellate_cells",-0.552821721907452,0.333078026037223,"Liver"
"REST","Hepatocyte_1",0.536246500770211,0.50743798276734,"Liver"
"REST","Hepatocyte_1_H",-0.493273291914917,1.45909526175164,"Liver"
"REST","Hepatocyte_2",-0.739356491392309,0.214022549608412,"Liver"
"REST","Hepatocyte_2_H",-0.78076407192815,0.152509742664529,"Liver"
"REST","Hepatocyte_3_H",0.891233227323456,0.95377140895348,"Liver"
"RFX1","Cholangiocytes",0.365047409027553,1.09652290711168,"Liver"
"RFX1","Hepatic_stellate_cells",0.098255494742721,0.743821248606672,"Liver"
"RFX1","Hepatocyte_1",-0.616515422065243,0.8395204810181,"Liver"
"RFX1","Hepatocyte_1_H",0.670928923518067,1.02127364932328,"Liver"
"RFX1","Hepatocyte_2",-0.41066828335562,0.627085299773294,"Liver"
"RFX1","Hepatocyte_2_H",-0.0442158377275964,0.617595595268219,"Liver"
"RFX1","Hepatocyte_3_H",0.1460791241502,1.11563723372634,"Liver"
"RFX2","Cholangiocytes",0.154785690373837,1.38727506332678,"Liver"
"RFX2","Hepatic_stellate_cells",-0.0963762210638705,0.827831549803806,"Liver"
"RFX2","Hepatocyte_1",-0.456261730389719,0.926139909171801,"Liver"
"RFX2","Hepatocyte_1_H",0.344924845018007,1.12280554478945,"Liver"
"RFX2","Hepatocyte_2",0.338460909506115,0.686594117553324,"Liver"
"RFX2","Hepatocyte_2_H",0.69285949099749,0.630336318169173,"Liver"
"RFX2","Hepatocyte_3_H",0.23090821634815,0.890206829496385,"Liver"
"RFX5","Cholangiocytes",1.50834298993262,1.77628159139428,"Liver"
